product_id,product_name,category,revenue,orders,avg_rating,avg_sentiment_score,negative_review_pct,return_rate_pct,top_issue
B09G95ZZR5,"Electric Eyelash Glue Shaker ,Automatic Eyelash Glue Mixer Portable Evenly Liquid Mixer Nail Gel Polish Shaker ,Tattoo Ink Pigment Liquid Shaking Machine with 2pcs Connector 6pcs Glue Cover Die",All Beauty,30.08,1,5.0,1.0,0.0,0.0,usability
B07PFJNVSY,Blulu 4 Pieces Waterproof Shower Cap Bathing Cap Double Layered Shower Hat for Women Favors (Color Set 1),All Beauty,30.05,1,3.0,0.0,0.0,0.0,general
B08HH3CH34,DGD hand sanitizer bottles empty hand sanitizer holder keychain Leak Proof for Toiletries door opener tool no touch door opener door opener 4pack/Travel Bottles 1.6oz 6pack,All Beauty,30.05,1,3.0,0.25,0.0,0.0,usability
B082TSD9HN,8 Pcs Unicorn Butterfly Hair Clips Alligator Glitter Barrette Hair Clips For Little Girls (as pic),All Beauty,30.04,1,5.0,1.0,0.0,0.0,quality
B001V9V71U,MURO 128 5 Percent SOLUTION 15MED L,All Beauty,30.0,2,5.0,1.0,0.0,0.0,usability
B098GMKW8D,"Simple Pleasures 10-Piece Nail Polish Kit with Shimmering Nail Polish Shades, Glittery Toe Separator, Emery Board Nail File, 50 Nail Stickers, and Clear Plastic Carry Pouch Purse with Zipper",All Beauty,29.92,1,3.0,0.0,0.0,0.0,appearance
B077ZL11DJ,Brazilian Kinky Straight Human Hair 3 Bundles 10 12 14 Inch Yaki Straight Human Hair Weft Unprocessed 8A Brazilian Virgin Human Hair Kinkys Straight Weave Bundles Natural Color,All Beauty,29.84,1,4.0,0.75,0.0,0.0,quality
B00EIL38WO,Schar Deli-Style Bread Gluten Free -- 8.5 oz Each / Pack of 2,All Beauty,29.79,1,5.0,1.0,0.0,0.0,delivery
B0171UQIUW,Akago 28 Hole Makeup Brush Tree Holder Organizer Folding Collapsible Air Drying Tower Brush Dryer,All Beauty,29.66,1,5.0,1.0,0.0,0.0,price
B0881FJSHT,Mixigoo Makeup Brush Cleaner Dryer - Electric Spinner Cleaner Super Fast with 8 Rubber Collars Tools Suitable for Most Makeup Brushes (White) (Pink),All Beauty,29.63,1,5.0,1.0,0.0,0.0,general
B00YQ6X8EO,"Herbivore - Natural Sea Mist Texturizing Salt Spray (Coconut, 8 oz)",All Beauty,29.62,1,5.0,1.0,0.0,0.0,general
B07CQB9H3D,"Cuticle Trimmer, IVON Professional Stainless Steel Cuticle Nipper Cutter with Non-Slip Handle",All Beauty,29.62,1,3.0,0.0,0.0,0.0,price
B08D7TLV21,[BLANCHET] Glam Pearl Radiance Brightning Deep Moisturizing Capsule Serum 40ml 1.35 Fl oz,All Beauty,29.6,1,4.0,0.75,0.0,0.0,delivery
B081QTPRMP,Bath & Body Works Black Cherry Merlot Ultra Shea Body Cream 24 hr Moisture 8 oz / 226 g,All Beauty,29.55,1,5.0,1.0,0.0,0.0,general
B08XJLD2YH,"Blackhead Remover Pore Vacuum Cleaner,2021 Electric Facial Black Head and Pimple Vacuum Removal Tool with Hot Compress,Comedone Acne Whitehead Extractor-USB Rechargeable,4 Porbes (Green)",All Beauty,29.48,1,5.0,1.0,0.0,0.0,general
B08RD4MQT6,26 Inches Long Hair,All Beauty,29.33,1,5.0,1.0,0.0,0.0,price
B07N8JMJGY,EarthWise Aromatics Lemon Balm - 100% Natural - 1 lb (16oz),All Beauty,29.25,1,5.0,1.0,0.0,0.0,general
B0040NQBAG,S. FERRAGAMO Subtil Homme Edt Spray 3.3 OZ,All Beauty,29.21,1,5.0,1.0,0.0,0.0,usability
B08PVH18Z6,"WIS Hyaluronic Acid Moisturizing Facial Mask for Women Anti-aging, Deep Hydrating, Remove Wrinkles, 24 Pack Sheet Mask for Dry and Sensitive Skin Care",All Beauty,29.18,1,5.0,1.0,0.0,0.0,usability
B07DFNPVSF,"Dr. Denese SkinScience Essential Lipid Anti Aging Power Infusion Dry Oil - Skin Nutrients 97% Organic 100% Natural - Rejuvinating Blend with Amaranth & Resveratrol - Paraben-Free, Cruelty-Free - 2oz",All Beauty,29.12,1,5.0,1.0,0.0,0.0,quality
B00KNIECVC,"Theorie Helichrysum Nourishing Shampoo & Conditioner, 27 fl.oz. Set",All Beauty,29.07,1,5.0,1.0,0.0,0.0,price
B08T5LG5FT,Makeup Brushes 12PCs- CLOWII Professional Premium Birch Handle Makeup Brush Foundation Concealer Brush Set of 12 with 1 Makeup Cleaner(Black),All Beauty,28.98,1,5.0,1.0,0.0,0.0,quality
B08KT7FCYY,"Rancco Dried Flower Buds Fragrant Petals Ball, 10 Kinds Natural Organic Flowers Ball, Premium Grade Dried Blooming Flower Tea Balls for Tea, Baking or Bath Bombs",All Beauty,28.96,1,2.0,-0.25,100.0,0.0,delivery
B083SCVG16,"Beetles U V LED Nail Lamp, Anti Aging U V Nail Light Curing Gel Nail Polish Gel Set/Base Gel/Top Coat/Poly Gel Nail Extension for Professional Nail Art Design Salon DIY at home",All Beauty,28.81,1,5.0,1.0,0.0,0.0,price
B0829HHW2M,Pick & Pick (Gentle/metal allergy free material),All Beauty,28.76,1,1.0,-1.0,100.0,0.0,performance
B086WDP3JW,Fresion naill lamp,All Beauty,28.76,1,5.0,1.0,0.0,0.0,price
B00KOCJEJC,Fiber With D3 Adult Gummies Assorted Flavors 75 Gummies,All Beauty,28.74,1,5.0,1.0,0.0,0.0,performance
B00KR4AFJU,Silky Smooth Foot Peeling Exfoliating Mask - 1 Pair - Natural Foot Care Treatment - Callus Remover - Removes Dead Skin From Your Feet - Heel Peel Care - Your Feet Will Feel Silky Smooth - Be Confident In Your Feet - Love Your Feet! - Your Feet Will Be As Soft As A Babies - Satisfaction Guarantee,All Beauty,28.63,1,4.0,0.75,0.0,0.0,price
B08LGG9GSG,"ikikin Body Brush Soft Silicone Bath brush Exfoliating Body Scrub Brush, Shower Cleansing Scrubber Brush for Double-Sided Silicone Sponge Bath Brush with Soft Brush pink+blue",All Beauty,28.61,1,4.0,1.0,0.0,0.0,quality
B083ST1B9D,"EXURE Revitalize with Amla and Argan Oil, 8fl. oz. (240ML)",All Beauty,28.6,1,4.0,0.5,0.0,0.0,usability
B08SQKBBP8,"Nature Colored Cotton Dry Baby Wipe For Sensitive Skin - Cashmere Feel, 300 Wipes, Wet and Dry Dual Use for Baby and Adult Skin Care and Daily Use",All Beauty,28.6,1,5.0,1.0,0.0,0.0,general
B09NKFQL53,8PC Lazy Bird's Nest Plate Hairpin Velvet Bird Nest Shaped Hair Clips Expandable Ponytail Holder Hair Loops Nest Plate Hairpin Hair Claw Clip barrette,All Beauty,28.49,1,2.0,-0.5,100.0,0.0,delivery
B00JNI1DZQ,Eyelash Curler by Bella and Bear - Your New Lash Curlers Include a Storage Bag and Extra Refill Pads - Curl and Shape Your Eyelashes Without Pinching or Pulling,All Beauty,28.47,1,5.0,1.0,0.0,0.0,general
B082MDFNZM,"Baasha 4 Pcs Paddle Brush Set, Detangling Brush and Hair Comb Set, Thick Hair Brush Set for Men & Women, No More Tangle Hairbrush Comb Set, Hair Care Gift Set Hair Brush Comb Set",All Beauty,28.41,1,5.0,1.0,0.0,0.0,quality
B09JZXY4YR,"INIKA - Organic Lip Glaze | Vegan, Non-Toxic Beauty (Blossom)",All Beauty,28.34,1,5.0,1.0,0.0,0.0,performance
B0842Z95FV,"The Crème Shop Korean Skin Care | But First, Water Face Moisturizer Hyaluronic Acid Water Cream for All Skin - Vitamin C, Nature, Hydrate, Smooth, Anti Aging, Acne Treatment Face Moisturizer for all skin types",All Beauty,28.31,1,5.0,1.0,0.0,0.0,usability
B08GP7CV1S,"KISSIO Black Mascara,Double-ended Mascara,Mascara 2 in 1,Black Thick Mascara,Stereotype & Thick,Clear Roots,Effective for 12 hours,2 Step,1 Tube",All Beauty,28.25,1,1.0,-1.0,100.0,0.0,usability
B000068PBJ,Norelco 8894XL,All Beauty,28.23,1,5.0,1.0,0.0,0.0,price
B08BCK4KPS,"Permanent Hair Removal for Women,Painless Hair Removal device with 500000 flashes ice function,Laser Hair Removal is used for Body Armpits Back Legs Arms Face Bikini Line (Green)",All Beauty,28.23,1,4.0,0.75,0.0,0.0,usability
B07G47T1DV,WOKOTO 6Pcs Nail Polish Stickers Strips Self Adhesive Dotting Snow Anchor Image Full Nails Decals Wraps for Nail Art with 1Pc Nail Buffers Files,All Beauty,28.17,1,4.0,0.75,0.0,0.0,price
B07P83R5GT,"DESIGNLINE Texture Tousle Flexible Finisher - Regis Heat Styling Protectant, Hair Spray that Helps Hold Hair in Place and Create a Full and Tousled Look (2 Pack)",All Beauty,28.15,1,5.0,1.0,0.0,0.0,usability
B08L5XMLFZ,"Emirde Collapsible Foot Bath Basin for Travel, Multifunctional Waterproof Portable Foot Tub for Soaking Feet, Washing Clothes, Vegetables and Fruits, Outdoor, Camping (21L)",All Beauty,28.1,1,5.0,1.0,0.0,0.0,usability
B007VXJK6E,Oral-B Smartseries 4000 Professional Care Rechargeable Electric Toothbrush,All Beauty,28.08,1,5.0,1.0,0.0,0.0,price
B09H6XWD7C,"ANGNYA 6Pcs Nail Art Brushes Set Gel Nail Polish Design Pen Painting Tools With Nail Extension Gel Brushs,Builder Gel Brush,Nail Art Liner Brush for Salon at Home DIY Manicure(Pink)",All Beauty,28.08,1,5.0,1.0,0.0,0.0,appearance
B087M39FJF,21°C 4 Pieces Detangling Brush and Hair Comb Set Knots Detangler Easy to Clean for Kinky Wavy Curly Coily Wet Dry Oil Thick Long Natural Hair(Pink),All Beauty,27.86,1,5.0,1.0,0.0,0.0,price
B08DXDLR3P,3D Mask Bracket - Internal Support Holder Frame Nose Breathing Smoothly - Protect Lipstick Lips - DIY Face Mask Accessories - 5Pcs (L-Adult),All Beauty,27.81,1,4.0,1.0,0.0,0.0,usability
B08HGMZZ46,4 Pieces Nail Design Tools Acrylic Nail Clipper Nail Cutter with Stainless Steel Cuticle Trimmer and Cuticle Pushers (White),All Beauty,27.8,1,1.0,-1.0,100.0,0.0,usability
B086N136NH,"Follain Everybody Bar Soap | Lavender & Bergamot, Skin Moisturizing Hand & Body Cleanser with Shea Butter, Argan Oil, Hydrate for Softer Skin, Non-Drying, Rich-Lather, Cruelty Free, 5 oz",All Beauty,27.71,1,5.0,1.0,0.0,0.0,price
B07CNL2KQP,"Bamboo Toothbrush Biodegradable Natural Bamboo Handle with BPA Free Bristles, Pack of 10",All Beauty,27.69,1,5.0,1.0,0.0,0.0,general
B08P1YLBVH,"7 Pieces Nail Art Tools Set, False Acrylic Nail Cutter Fake Nail Clippers with Pointed Blade U-Shape Trimmer, Cuticle Pusher, Cuticle Remover and Double-Sided Nail Files for Nail Art Manicure",All Beauty,27.61,1,5.0,1.0,0.0,0.0,appearance
B07PTNZLC6,300 Pack Bun Brown Hair Bobby Pins U Shaped Pin with Box Hair Grips to Clip Ballet Hair Net for Women (2.3 inch),All Beauty,27.59,1,5.0,1.0,0.0,0.0,quality
B09W66MSPX,Mehron Makeup Skin Prep Pro Mattifying Skin Toner | Long Lasting Pre-Makeup Skin Primer 4 fl oz (120 ml),All Beauty,27.47,2,5.0,1.0,0.0,0.0,general
B00I58M2Q4,Sun Luck Whole Mung BEAN SPROUTS 15oz (4 pack),All Beauty,27.46,1,4.0,0.5,0.0,0.0,general
B005B6GCN2,Glitter Eyeshadow Diamond Dust Professional Grade 48 Color Day & Night Eyeshadow 2 Palette Set,All Beauty,27.37,1,5.0,1.0,0.0,0.0,general
B095XW2M8L,Neelash False Eyelashes 40 Pairs Faux Mink Lashes Pack 8 Styles Fluffy Dramatic Fake Eyelashes Wholesale Mink Eye Lashes,All Beauty,27.37,1,5.0,1.0,0.0,0.0,usability
B08T7GPT1D,"Florona Hibiscus Air Freshener Room Spray for Deep Sleep 100 ml - Pure & Unrefined Pillow Mist & Linen Spray (Hibiscus,100 ml)",All Beauty,27.27,1,4.0,1.0,0.0,0.0,performance
B09QT8SLJB,"AOA Studio Collection Makeup Sponge Set Makeup Blender Latex Free and High-definition Set of 5 Makeup Blender For Powder Cream and Liquid, Super Soft Wonder Blender Beauty Cosmetic Beveled",All Beauty,27.26,1,3.0,1.0,0.0,0.0,delivery
B08393CSHT,"10pack Makeup Sponge - Beauty Foundation Blending Sponge, You Can Use Damp or Dry for a Smooth Finished Look, Multi-colored Makeup Sponges",All Beauty,27.22,2,5.0,1.0,0.0,0.0,delivery
B0916ZRQDG,HEXZE-emoji the iconic brand Moisturizing Lip gloss Long Lasting Kissproof pigmented matte liquid Lightweight-S08,All Beauty,27.19,1,1.0,-1.0,100.0,0.0,appearance
B08L4HTQ3R,Huxley Secret of Sahara Clay Mask Balanced Blend 4.23 fl. oz. | Korean Clay Mask to Refine Pores and Absorb Excess Oil and Sebum | Made with Moroccan Rhassoul Clay,All Beauty,27.19,1,5.0,1.0,0.0,0.0,usability
B00Z5OJPS4,"Organic Doctor Organic Tea Tree Conditioner, 9 fl.oz.",All Beauty,27.14,1,5.0,1.0,0.0,0.0,usability
B07CPM2897,e.l.f. Makeup Assorted 10 Piece Lot Choose Your SKIN TONE Mixed ELF Cosmetics Kit with No Duplicates (Fair/Light),All Beauty,27.08,1,3.0,0.0,0.0,0.0,appearance
B009SNONTO,Germa Manteca Ubre Plus with Tea Tree Oil 3oz 6-Pack,All Beauty,27.05,1,5.0,1.0,0.0,0.0,general
B07ZHN3QTG,Unwined By HASK Beauty GLOSS BOSS WHITE WINE Shampoo and Conditioner To Smooth And Shine All Hair Types To Protect And Restore Hair Strands And Tame Frizz - White Wine Shampoo + Conditioner,All Beauty,27.03,1,2.0,-0.25,100.0,0.0,appearance
B086TS3BKQ,Bodyguard Moisturizing Immunity Soap 6pk | 7 Essential Oils Clinically Evaluated to Boost Immunity and Protect | Moisturizes with Sweet Almond Oil | Healthy PH for Skin Microbiome,All Beauty,27.02,1,5.0,1.0,0.0,0.0,delivery
B07HDZ6Z6V,"Carede Elastic Sports Yoga Sweat Band Headband,Non Slip Super Soft Stretchy Bandana Headband, Sweat Wicking Head Wrap for Sports Fitness Running Yoga Exercise Tennis,Pack of 6",All Beauty,27.01,1,1.0,-1.0,100.0,0.0,general
B085SWH8RG,"Organic Vitamin C Serum For Face with Hyaluronic Acid - Luxurious Formula Made with Only Natural Organic Ingredients. For Acne, Wrinkles, Fine Lines, Age Spots, Sun Damage (1 oz)",All Beauty,26.99,1,5.0,1.0,0.0,0.0,quality
B0894LPRN2,HAISWET 4 Pcs Boho Elastic Cross Headbands with Button for Strap to Protect Ear Wrap Hair Bands,All Beauty,26.9,1,5.0,1.0,0.0,0.0,appearance
B07RD8KL9D,"Valjean Labs Face Mist - Glow | Vitamin C + Magnesium | Brighten and Clear Skin | Helps to Even Tone and Prevent Wrinkles | Paraben Free, Cruelty Free, Made in USA (4 oz)",All Beauty,26.85,1,5.0,1.0,0.0,0.0,general
B06VWPZN56,"DMSO Cream With Aloe Vera - Lavender Scented, Made With 99.9% Pure Pharmaceutical grade DMSO - 70% DMSO/30% Aloe Vera, Made in USA for Live Better Naturals 4 oz",All Beauty,26.82,1,4.0,0.5,0.0,0.0,general
B08MFT9ZZ9,Solpri Shield Lemongrass & Tea Tree Foot Salt Soak for Fungus Athlete's Foot Dry Cracked Feet 1 lb (16 oz),All Beauty,26.81,1,5.0,1.0,0.0,0.0,general
B0B2L218H2,"PINROSE Perfumes Bold Soul - Eau de Parfum Petals (Fragrance Towelettes) - Vegan, Cruelty-free, and Hypoallergenic Scent with Essential Oils - Notes of Crushed Blackberry, Tuberose, Vanilla, Cinnamon and Patchouli",All Beauty,26.58,3,3.67,0.58,0.0,33.33,general
B07X2JL6NH,BLONDE UNICORN (Curly&Blue)…,All Beauty,26.48,1,5.0,1.0,0.0,0.0,appearance
B083BGJ4P9,"Travel Friendly Face Cleanser, Quick Cleansing Dry Tissue 20 Packs - Dry Facial Wipes Makeup Remover Travel Size, Exfoliating Wipes For Face",All Beauty,26.29,1,5.0,1.0,0.0,0.0,quality
B01N2VTZCC,Vovotrade,All Beauty,26.26,1,5.0,1.0,0.0,0.0,general
B00RES5TPW,It Original Freeze Hairspray 10oz Aerosol (3 Pack),All Beauty,26.18,1,3.0,0.25,0.0,0.0,quality
B0924896KW,"SIAMHOO Face Wash Refreshing Facial Cleanser with Natural Sea Buckthorn Deeply Clean Pore & Acne Oil Control Cleansing Skincare, 125ml",All Beauty,26.11,1,5.0,1.0,0.0,0.0,delivery
B00LIAZ8OO,Star Wars Rebel Alliance Travel Kit,All Beauty,25.88,1,4.0,0.75,0.0,0.0,usability
B08GFLMGN2,"LUVCIRCUS 001 Professional Hair Brush-This luxury boar and nylon bristle hair brush is a meticulously crafted, premium, flat hair brush. An exceptional hairbrush for women who love gorgeous hair.",All Beauty,25.88,1,2.0,0.0,0.0,0.0,price
B0BNV4WRF3,luckkimode Human Hair Toppers for Women Real Human Hair 10 Inch 120% Density Swiss Base Clip In Hair Pieces Straight Hairpiece for Women with Thinning Hair（25g Honey Blonde and Blonde Mix #P27/613）,All Beauty,25.79,1,1.0,-1.0,100.0,0.0,price
B017XD9GP6,"Vitamin C Serum For Face, Topical Facial Serum With Hyaluronic Acid, Vitamin E, Best Organic Anti Aging Anti Wrinkle Moisturizer Serum For Face, Neck Decollete, 1 fl oz",All Beauty,25.76,1,5.0,1.0,0.0,0.0,general
B0811W2VTR,Fdesigner Cute Fake Nails Acrylic Nail Decoration Full Cover False Nail Art Accessories Nude Square Oval Clip on Nail for Nail Salons or Diy Art at Home (Glossy),All Beauty,25.68,1,3.0,0.0,0.0,0.0,general
B09D6ZDZN8,"Makartt Nail Decoration Set, Parisian Chic-ism 12 Boxes Nail Jewels Nail Crystal and Rhinestones Nail Charms with 3 Sheets Nail Prints Stickers Nail Foil Flower Shape Nail Decals for Nail Art Design",All Beauty,25.59,1,4.0,0.5,0.0,0.0,performance
B0BXB4J297,Moroccanoil Color Care Conditioner,All Beauty,25.57,1,4.0,1.0,0.0,0.0,usability
B08SLNPD66,Giannay Hair Bob Lace Front Wigs for Black Women Short Straight Lace Wigs Natural Black Color Heat Resistant Fiber Synthetic Wigs 12 Inch,All Beauty,25.52,1,2.0,-0.5,100.0,0.0,appearance
B00U21XOPK,"Women's Mens Letter""G"" Blue Stainless Steel Huggie Hoop Piercing Earrings",All Beauty,25.48,1,4.0,0.75,0.0,0.0,general
B001VPEFPY,Pet Silk Top Knot Gel (4 Ounce) - Pet Hair Gel for Taming Frizzy Hair & Controlling Flyaways – Dog Anti-Static Lotion Cream with Floral Fragrance – Eliminates Static Charges,All Beauty,25.46,1,4.0,0.75,0.0,0.0,general
B07HH18JK6,"invisibobble SLIM Traceless Spiral Hair Ties - Pack of 3 - Strong Elastic Grip Coil Hair Accessories for Women - No Kink, Non Soaking - Gentle for Girls Teens and Thick Hair - Time to Pink",All Beauty,25.43,1,5.0,1.0,0.0,0.0,usability
B00J4YYA86,"TRESemme Climate Control Shampoo, 32 Oz",All Beauty,25.42,1,4.0,0.75,0.0,0.0,usability
B08C2GDFYG,B08C2GDFYG,All Beauty,25.34,1,5.0,1.0,0.0,0.0,price
B00GUTPV4A,Johnson & Johnson Ltd Neutrogena Visibly Clear Blackhead Eliminating 7 Day Rescue,All Beauty,25.26,1,5.0,1.0,0.0,0.0,usability
B01I2MU2JQ,"Sky Organics Fractionated Coconut Oil for Body & Face, 100% Pure to Condition, Soften & Smooth, 16 fl. Oz",All Beauty,25.23,1,3.0,0.0,0.0,0.0,usability
B075WF94X4,"Heladerm Arnica Oil Bruise Cream Extra Strength (Fast Healing) - Targeted Care to Help Restore Skin’s Vitality, Arnica Cream for Bruising and Swelling - More Nourishing Formula than Arnica Gel, 50mL",All Beauty,25.17,1,5.0,1.0,0.0,0.0,usability
B08C71WBLC,Moisturizing Facial Emulsion for Restoring Hydrating Smoothing Skin from Manilla Natural Skincare,All Beauty,25.16,1,5.0,1.0,0.0,0.0,usability
B0107QYW14,Harlorki Women's Bohemian Jewelry Statement Necklaces Women Rhinestone Gem Pendant Collar,All Beauty,25.11,1,5.0,1.0,0.0,0.0,appearance
B082VS3W6R,"Nail Files and Buffers, TsMADDTs Professional Manicure Tools Kit 8pcs Nail File Set, Sanding Buffer and 100 Grit File Double Surfaces 2 in 1 Nail Tools",All Beauty,25.06,1,5.0,1.0,0.0,0.0,price
B00AXXHCLY,"Long Dual Magnetic False Eyelashes, 0.2mm Ultra Thin 3D Reusable Fake Lashes, Full Size Natural Look 1 Pair 4 Pieces-173",All Beauty,25.05,1,5.0,1.0,0.0,0.0,usability
B07XG74ZQ3,4 in 1 Travel Dispenser Bottle Sets (Pink),All Beauty,25.04,1,5.0,1.0,0.0,0.0,usability
B08CZM3GH3,Leetaltree 6Pcs Makeup Sponge Set,All Beauty,24.92,1,4.0,0.75,0.0,0.0,price
B07JCYGJC3,"Water Flosser Cordless Oral Irrigator Portable Rechargeable Dental Flossers with 5 Modes & 6 Tips Water Flossing with 300ml Water Tank for Home and Travel, Braces & Bridges Care (Blue)",All Beauty,24.78,1,3.0,0.5,0.0,0.0,usability
B06WVGCK8V,Jafra Long Wear Makeup SPF 20 (Tawny M4) 1oz,All Beauty,24.76,1,5.0,1.0,0.0,0.0,general
B07LBK2YQX,"Schick Bare By Schick Dermaplaning Tool With 2 Dermaplaning Razors and 1 Cleaning Brush, 2 Count",All Beauty,24.63,2,2.5,0.25,50.0,50.0,usability
B08SVXBVBW,"TINAZANA Pineapple Deep Cleanser | Vegan, Foaming Daily Facial Cleanser, Perfect Foam Peeling, Removes Pore Waste and Dead Skin Cells, Paraben-free, Korean Skin Care, Gift for Women, 4.23 Oz (120g)",All Beauty,24.61,1,4.0,1.0,0.0,0.0,price
B09CFZK853,"Janier Coffin Nail Tips Nail Glue Kit,2 In 1 Nail Glue Base Coat Top Coat for Acrylic Nail with Coffin Fake Nail and U V LED Nail Lamp,Nail Extension Gel DIY Home Nail Art Set…",All Beauty,24.53,1,5.0,1.0,0.0,0.0,appearance
B07S411KYQ,"Hannah Grace anti-aging gentle face exfoliator washcloth. Promotes healthy, smooth, luminous skin - Exfoliating face towel - 2 Pack natural purifying face washcloths - 100% 6A mulberry silk(Champagne)",All Beauty,24.5,1,1.0,-1.0,100.0,0.0,price
B0758X2CLZ,Top Blade Men’s Bulk Disposable Razors – Two Blades With Soothing Aloe Strip – 30 Razor Pack,All Beauty,24.43,1,1.0,-1.0,100.0,0.0,quality
B086QY6T7N,"Caroline Keller Keratin Shampoo for dry and damaged hair and scalp. With Argan oil, Avocado oil Keratin and Vitamins. Specially formulated for Post Keratin Treatments. Salt Free. 16.9 fl.Oz",All Beauty,24.4,1,5.0,1.0,0.0,0.0,price
B07X4FLT7L,"InnoGear Toiletry Bags, Clear Travel Bags for Toiletries Carry On Airport Airline Compliant Bag Cosmetic Makeup Bags, Pack of 4, Black",All Beauty,24.3,1,5.0,1.0,0.0,0.0,usability
B0932BXNKC,"Stay Safe Hand Wash, Hand Soap with Lavender Oil and Tea Tree Oil for Skin, Essential Oil Hand Soap Dispenser, 12 fl oz",All Beauty,24.3,1,5.0,1.0,0.0,0.0,delivery
B081JXSP48,Sorry Mom Tato Lotion Aftercare Cream - Tattoo Brightener & Moisturizer to Revive & Refresh Tattoos - Tattoo Lotion Color Enhancement - Tattoo Balm & Enhancing Lotion for Daily Tattoo Care (3.4 oz),All Beauty,24.24,1,5.0,1.0,0.0,0.0,quality
B09V4FQRLN,Kiromiro Eyelashes Wispy Natural False Lashes Fluffy Faux Mink Eyelashes Clear Band Short 3D Lashes Pack,All Beauty,24.23,1,3.0,0.0,0.0,0.0,delivery
B015ZXMSFQ,Anti Aging Facial Masks by ERH with Intensive Care Serum to Help Reduce the Appearance of Fine Lines and Wrinkles. New Version Exclusive to Amazon with Expanded Mask Coverage. 5-Mask Pack,All Beauty,24.2,1,4.0,1.0,0.0,0.0,quality
B07ZG3V78Z,Neva Nude Blue Myself Loose Pigment Sparkle Dust Shimmer Eyeshadow Highlighter VEGAN,All Beauty,24.15,1,5.0,1.0,0.0,0.0,usability
B01L71F5XW,Gellwhu 8PCS Mom and Me Headband Baby Girls Headwrap Knot Hairband Hair Bow Set,All Beauty,24.03,1,5.0,1.0,0.0,0.0,quality
B0778WCBMF,"EOS Delicate Petals & Blackberry Nectar Gift Set, pack of 1",All Beauty,23.99,1,2.0,-0.25,100.0,0.0,general
B08RS762Z7,"Hair Bands for Women's Hair, Fashion Headbands, Headbands for Women, Headband for Fitness, Head Band for Outdoor Activities, Gift Pack 2pc, High Elastic, Non Slip, Breathable, Soft.",All Beauty,23.95,2,5.0,1.0,0.0,0.0,quality
B088838886,4pcs Button Headbands Set for Mask- Non Slip Elastic Headbands with Button in 4 Colors Ear Protection Nurse Headbands Sports Head Wrap for Women Men Yoga Sports Outdoor Activities Doctor Nurse Gift,All Beauty,23.94,1,5.0,1.0,0.0,0.0,quality
B0919LJ9WT,"18 Pack Hair Ties,Spiral elastics, Multi Color Hair Scrunchies, No Crease Spiral Hair Elastics,Hair ties for women",All Beauty,23.94,1,5.0,1.0,0.0,0.0,general
B074TG7CVH,"Hair Chalk, Hair Chalk for Girls Brassiness For Silver (medium, 10 colors…)",All Beauty,23.9,2,3.5,0.25,50.0,0.0,usability
B08R3F946X,LXIANGN Nail Glass Cup With Lid Cute Dappen Dishes 2PCS Heart Shaped Bowl Glass Mini Crystal Bowls for Nail Art Manicure Care Tools,All Beauty,23.9,1,5.0,1.0,0.0,0.0,usability
B09473GGM4,Tirtyl Hand Soap Sheet Variety Pack - 240 Pack with Portable Storage Tin - Camping/Outdoor/Travel/Handbag - Lavender & Aloe - Bergamot & Ylang Ylang - Jasmine & Patchouli,All Beauty,23.88,2,4.0,1.0,0.0,0.0,delivery
B08LFYMGS5,"MU TENUTO Berceuse Water Gel Cream (2.36 fl. oz.) - Hypoallergenic Refreshing & Hydrating Facial Gel Cream with Natural Ingredients, Night Skin Care by Classical Music, Comfortable Lavender Fragrances",All Beauty,23.83,1,5.0,1.0,0.0,0.0,delivery
B08QV28D81,"Acrylic Nail Kit, Uouteo Electric Nail Drill Kit Portable Nail File Manicure Pedicure Polishing Shape Tools with 6 Nail Drill Bits & Sanding Bands",All Beauty,23.81,1,1.0,-1.0,100.0,0.0,price
B078N4PJQY,"JMsDream Bath Mat with Pillows Full Body PVC Foam Non-slip Support Your Head, Neck, Shoulder, Back and Tailbone",All Beauty,23.78,1,2.0,-0.5,100.0,0.0,quality
B00E2SF6Q4,"Crystal Glass, Genuine Czech 5 Inch Nail File in Green Hard Case",All Beauty,23.77,1,5.0,1.0,0.0,0.0,usability
B015SL9P1A,Tinksky 10pcs Chinese Medicine Acupressure Massage Rings (Random Color),All Beauty,23.74,1,5.0,1.0,0.0,0.0,price
B07L62L82R,SEIKEA Tie Wrap Around Ponytail Hair Extension Long Curly for Women 24 Inch - Auburn,All Beauty,23.67,1,4.0,0.5,0.0,0.0,appearance
B07D9FTBCR,SKYMORE 4pcs Metallic Nail Polish Set Nail Art Kit Beauty Nail Art Set For Women Lady Girls,All Beauty,23.61,1,3.0,0.0,0.0,0.0,performance
B01HO1ZB7Y,KeyZone Waterproof Drawing Eye Brow Eyebrow Pencil No.4 Grey,All Beauty,23.58,1,5.0,1.0,0.0,0.0,price
B08JVJ1TDC,"Silicone Back Scrubber for Shower Exfoliating,31.5 Inch Silicone Bath Body Brush,Silicone Back Scrubber Mighty Planet for Men and Women,Deep Clean & Invigorate Your Skin,Easy to Clean(Green)",All Beauty,23.57,1,5.0,1.0,0.0,0.0,usability
B077W2RCN7,Dermacol Make-up Cover - Waterproof Hypoallergenic Foundation 30g 100% Original Guaranteed (207),All Beauty,23.54,1,1.0,-1.0,100.0,0.0,price
