customer_id,total_orders,lifetime_value,avg_rating,avg_sentiment_score,last_order_date,return_rate,source_user_id,signup_date,region,age_group,acquisition_channel,return_rate_pct,customer_segment
C_1419169,1,14.83,5.0,1.0,2022-01-05,0.0,AGJFPQJ5UH5BQEQGL6GKURTN6XZA,2020-07-25,East,35-44,Paid Search,0.0,Neutral / Nurture
C_2794168,1,14.78,5.0,1.0,2020-08-12,0.0,AFWVC6NYAO5FZTS25VUIH3H73KZQ,2019-08-26,North,55+,Social,0.0,Neutral / Nurture
C_9336952,1,14.73,5.0,1.0,2021-08-03,0.0,AFWQKUQAAN4XCFE6Y66VI5AOO4ZA,2021-01-13,Central,45-54,Organic,0.0,Neutral / Nurture
C_6812570,1,14.73,5.0,1.0,2014-06-08,0.0,AEITH2MBDGMCSAZSBNAYOEBOJXFA,2013-01-18,West,45-54,Social,0.0,Neutral / Nurture
C_7402737,1,14.7,1.0,-0.75,2023-01-22,0.0,AF5PN3FPG5Z66P7Z7UWL56D6CGMA,2022-05-09,North,45-54,Email,0.0,New At-Risk Customer
C_8526420,1,14.59,5.0,1.0,2020-04-17,0.0,AGFKWX5UV6XADCUDKYILHVF2GIQA,2019-02-02,Central,35-44,Email,0.0,Neutral / Nurture
C_2084628,1,14.38,5.0,1.0,2017-11-20,0.0,AHSWBB6FZBEA7W7PMSO4L5SC7ERQ,2017-08-13,East,25-34,Paid Search,0.0,Neutral / Nurture
C_6858466,1,14.2,5.0,1.0,2017-05-19,0.0,AETEK5ENT3ZFKBCPJ4ETALYQXY2Q,2015-07-27,East,18-24,Social,0.0,Neutral / Nurture
C_1889511,1,14.0,3.0,0.0,2014-11-24,0.0,AGTITI6OKWPN2AVELIAJALJFX6NA,2013-09-16,North,25-34,Paid Search,0.0,Neutral / Nurture
C_6250949,1,13.92,5.0,1.0,2022-06-30,0.0,AGNT4XZCCKWQQBTRXLGEQXEU2OOQ,2020-10-24,Central,45-54,Social,0.0,Neutral / Nurture
C_6876199,1,13.9,5.0,1.0,2020-03-05,0.0,AHCG7XEDVLOCFOQMZC26VE33NW2Q,2019-05-02,South,18-24,Paid Search,0.0,Neutral / Nurture
C_4224017,1,13.88,4.0,1.0,2006-04-29,0.0,AFERCDY2EFJKT7QUQ75GISNHTFOQ,2005-10-10,South,45-54,Paid Search,0.0,Neutral / Nurture
C_5217445,1,13.8,2.0,-0.5,2021-02-12,0.0,AF5KHOHRF2PHDZVWJSYAVFUD7C2A,2020-08-10,West,45-54,Social,0.0,New At-Risk Customer
C_4743951,1,13.7,5.0,1.0,2020-10-27,0.0,AHUKDCTHM6YIDIY7CDZMXBF2NU5Q,2019-10-28,South,45-54,Paid Search,0.0,Neutral / Nurture
C_2712535,1,13.66,5.0,1.0,2019-06-12,0.0,AFO5WBJKP6QSOESYMPNWUXXYUEJA,2017-11-06,East,35-44,Organic,0.0,Neutral / Nurture
C_7422230,1,13.66,5.0,1.0,2019-12-02,0.0,AHBVTZVQSHLVHMK5N3NOHKNCNJPA,2017-12-23,West,35-44,Referral,0.0,Neutral / Nurture
C_7646893,1,13.6,4.0,0.75,2021-06-27,0.0,AENE4O4RTVRK6N2VUTSUGTPKS46A,2021-05-17,West,25-34,Email,0.0,Neutral / Nurture
C_2456562,2,13.57,3.0,0.0,2022-11-08,0.0,AHPBIP5JNVD4ZDTULYEAAX2PBDGQ,2021-02-11,South,35-44,Organic,0.0,Neutral / Nurture
C_5805545,1,13.54,5.0,1.0,2018-03-20,0.0,AER7BPYAMW5CAICYIJX7QW64MBIA,2016-11-11,South,35-44,Organic,0.0,Neutral / Nurture
C_5631939,1,13.33,5.0,1.0,2022-04-24,0.0,AFJJBA225IQUMV35ZORXSVFZDMVA,2020-05-15,West,18-24,Referral,0.0,Neutral / Nurture
C_3388972,1,13.32,5.0,1.0,2020-03-02,0.0,AEV6OL4GLSYMDNUHS4Y4DNVFDRHQ,2018-07-28,West,35-44,Social,0.0,Neutral / Nurture
C_5636547,1,13.23,5.0,1.0,2016-10-22,0.0,AGW7DNVEEOZ55KAPREK54O7DYLKA,2016-06-08,West,35-44,Social,0.0,Neutral / Nurture
C_3402889,1,13.05,5.0,1.0,2021-01-11,0.0,AFRU45DESG72MNB6FNVBEOOYGHBA,2020-05-04,South,45-54,Email,0.0,Neutral / Nurture
C_7117503,1,12.97,3.0,0.0,2013-11-23,0.0,AGBOGNMAG3UCA6B4Z6VT62DVNOIA,2013-07-28,North,25-34,Email,0.0,Neutral / Nurture
C_6699105,1,12.89,5.0,1.0,2016-08-01,0.0,AG6K2WLPXCRUL24DHHFXACBYLOBA,2016-03-19,West,35-44,Organic,0.0,Neutral / Nurture
C_1740814,2,12.88,1.5,-0.75,2022-10-19,0.0,AGJ7WPIMFSZFTQZHI622C56V4DWA,2020-11-05,North,18-24,Organic,0.0,Neutral / Nurture
C_6687115,1,12.71,3.0,0.25,2015-02-22,0.0,AG7J2YXTPA2J6USGMRCDRXP27AUA,2014-07-15,South,55+,Email,0.0,Neutral / Nurture
C_8698170,1,12.71,5.0,1.0,2019-06-03,0.0,AHL5ZHN64UHJOGQLPINJ3BN4VBPA,2017-08-18,South,35-44,Social,0.0,Neutral / Nurture
C_3319008,1,12.68,5.0,1.0,2016-02-20,0.0,AFEZH43XDG42KHOX4ZDOISHOJJMQ,2014-12-24,West,35-44,Organic,0.0,Neutral / Nurture
C_4963599,1,12.59,1.0,-1.0,2019-05-20,0.0,AEHWOWAIPMPP2EN6C24JJQROQ5VQ,2017-12-23,North,25-34,Paid Search,0.0,New At-Risk Customer
C_1725235,1,12.59,5.0,1.0,2019-10-23,0.0,AH4UNA3HYDPXDLP7OETQQOQQDWYA,2018-02-12,East,25-34,Email,0.0,Neutral / Nurture
C_4202202,1,12.58,5.0,1.0,2016-04-07,0.0,AFNZHLVWANRWLF3N24KCMPOTYG2A,2015-06-14,East,35-44,Paid Search,0.0,Neutral / Nurture
C_2280907,1,12.54,4.0,0.75,2022-10-29,0.0,AHAEAFCDBBBD7QSNL3OIEFE2F2AQ,2021-10-14,West,35-44,Paid Search,0.0,Neutral / Nurture
C_9799551,1,12.46,1.0,-1.0,2022-09-10,1.0,AEZ26WGWJ3EOQ4KWSHG77HJAG4EA,2020-11-14,North,35-44,Referral,100.0,New At-Risk Customer
C_2284684,1,12.37,5.0,1.0,2019-04-22,0.0,AFDEH7TVRJ4GBWE76Z7RBSHQOC4A,2018-07-24,West,35-44,Social,0.0,Neutral / Nurture
C_8131196,1,12.36,5.0,1.0,2021-03-18,0.0,AEBDKPMDIM267M2A2JNR37RTNIRQ,2020-08-12,Central,18-24,Organic,0.0,Neutral / Nurture
C_3065342,1,12.29,3.0,0.25,2015-07-07,0.0,AF4NIQPIZQ3S3G6KEVQW33DNHZSQ,2014-02-27,North,35-44,Social,0.0,Neutral / Nurture
C_3643209,1,12.26,5.0,1.0,2020-10-06,0.0,AF6OCVGAI4ODVHGZ4FIPAU5IYCWA,2019-07-19,North,35-44,Social,0.0,Neutral / Nurture
C_1986956,1,12.23,5.0,1.0,2018-06-23,0.0,AFNUEZFQIFN6SFAWG6WLHR3IVLLQ,2018-04-14,Central,25-34,Referral,0.0,Neutral / Nurture
C_3727210,1,12.2,3.0,0.25,2020-07-25,0.0,AEUMYP5IWSQCLQRIAUKTWR2LZRSA,2020-02-17,West,35-44,Referral,0.0,Neutral / Nurture
C_4314047,1,12.13,4.0,0.5,2020-02-23,0.0,AGRXRS7Y7ALTQP4VVJEWEDWUKVFA,2019-07-28,South,35-44,Referral,0.0,Neutral / Nurture
C_4086070,1,11.93,5.0,1.0,2013-02-02,0.0,AF5YGFIDUL4PVHGLOLLCE2ZOZSCA,2011-04-02,South,45-54,Organic,0.0,Neutral / Nurture
C_2007613,1,11.88,4.0,0.5,2015-10-01,0.0,AEHVSZ72XXI4SU6XUNXMJAXUYN6Q,2015-02-24,South,25-34,Organic,0.0,Neutral / Nurture
C_6925480,1,11.86,5.0,1.0,2019-09-11,0.0,AH6ZNRRCEEWR6P34CNLQ2LRLUU3Q,2019-01-05,Central,18-24,Email,0.0,Neutral / Nurture
C_3323594,1,11.78,5.0,1.0,2018-04-11,0.0,AHF2OTODCQC4BETX7CHZMOHUBODQ,2017-05-10,West,35-44,Organic,0.0,Neutral / Nurture
C_4201257,1,11.49,5.0,1.0,2018-02-25,0.0,AGNUU3OZ4L7UGAXA72NJIDDFJYDQ,2016-11-08,East,35-44,Referral,0.0,Neutral / Nurture
C_4795673,1,11.47,2.0,-0.75,2018-07-31,0.0,AHVOLBWSTIHEM6VGNYMEQGVWR2YA,2016-12-26,South,35-44,Organic,0.0,New At-Risk Customer
C_3708225,1,11.38,5.0,1.0,2015-12-13,0.0,AFJ74T4L5ZMC7PCNN4C567JNFWWA,2015-01-25,West,18-24,Organic,0.0,Neutral / Nurture
C_9006282,1,11.36,1.0,-1.0,2020-03-16,0.0,AFXM3YJ4TA4ESZJWGYY65PDL5YNQ,2018-07-04,Central,18-24,Paid Search,0.0,New At-Risk Customer
C_9537824,1,11.26,1.0,-1.0,2022-04-01,0.0,AGVVUU3QRQBHNASSGI5YQLPYOI2Q,2021-03-10,North,45-54,Organic,0.0,New At-Risk Customer
C_5623494,1,11.21,5.0,1.0,2019-09-02,0.0,AHAHXJJYDAJSSAXO3OLJ3HGRCBPQ,2018-01-17,East,25-34,Organic,0.0,Neutral / Nurture
C_3874454,1,11.11,2.0,0.25,2022-02-23,0.0,AEJFGVOJDY43M34SKOQ73MR5LDOQ,2021-08-29,West,55+,Organic,0.0,Neutral / Nurture
C_3376984,1,11.09,5.0,1.0,2021-01-15,0.0,AH65KTF6RTJHRRSAQ62SCEO4YUAA,2020-08-03,East,18-24,Email,0.0,Neutral / Nurture
C_2014386,1,11.07,2.0,-0.5,2018-11-08,1.0,AFFFV4Y35FUSSYUMRHYV4P34X2MA,2017-12-27,North,35-44,Paid Search,100.0,New At-Risk Customer
C_0577271,1,10.81,5.0,1.0,2014-08-14,0.0,AEOVCZC77QZJQPBIAIKCFV7AS7PA,2013-12-02,South,45-54,Organic,0.0,Neutral / Nurture
C_9707742,1,10.78,3.0,0.0,2022-05-28,1.0,AGDOCJ45DHF6JVD23PLTNOH5BHHQ,2020-11-28,West,45-54,Social,100.0,Return-Risk Customer
C_5261200,1,10.6,5.0,1.0,2021-07-06,0.0,AEA2AYPIP3RN2YZWRNFKKD6OGGBA,2019-08-23,East,18-24,Paid Search,0.0,Neutral / Nurture
C_2077827,1,10.39,2.0,-0.5,2015-09-22,0.0,AGNFCXSJSYDHFRF4ZKIEDV3GVZFA,2013-12-27,West,45-54,Social,0.0,New At-Risk Customer
C_0905830,1,10.34,5.0,1.0,2018-04-15,0.0,AEALMYGML4SPUXDCK3RDDSXBIGUA,2016-09-10,West,35-44,Paid Search,0.0,Neutral / Nurture
C_1160421,1,10.29,1.0,-1.0,2015-05-11,1.0,AEZV3WDCDM6V4CJMN222D52REYYA,2013-06-22,South,45-54,Social,100.0,New At-Risk Customer
C_7294546,1,10.28,5.0,1.0,2020-08-17,0.0,AGVLLL3Z55OFM5JTJJWFJFQXPUGQ,2019-06-22,South,45-54,Organic,0.0,Neutral / Nurture
C_1283208,2,10.25,4.5,0.875,2020-02-28,0.0,AG4DEQCBVNCJPRHXC3S255BBJALQ,2018-09-13,North,55+,Paid Search,0.0,Neutral / Nurture
C_7945477,1,10.22,5.0,1.0,2020-09-28,0.0,AHPTMNP3Y4FGG7TX2SO6DQCVNHPQ,2020-01-01,West,25-34,Organic,0.0,Neutral / Nurture
C_7499576,1,10.1,5.0,1.0,2017-11-21,0.0,AEINWALDRYT4NTF3M5NC2WZ5YQNA,2017-07-14,North,25-34,Social,0.0,Neutral / Nurture
C_8729104,1,9.98,5.0,1.0,2016-09-22,0.0,AEX5IK5WUXIGLSWUWSNDYATYVQJA,2016-02-07,East,25-34,Email,0.0,Neutral / Nurture
C_6241138,1,9.78,5.0,1.0,2021-09-17,0.0,AHREXOGQPZDA6354MHH4ETSF3MCQ,2020-08-13,Central,25-34,Paid Search,0.0,Neutral / Nurture
C_1516906,1,9.74,3.0,0.0,2021-02-18,1.0,AEDKMXFNRORNCFUMIVSRCXZHQXQA,2020-05-18,South,18-24,Social,100.0,Return-Risk Customer
C_8241860,1,9.62,4.0,0.75,2017-07-20,0.0,AEE2PYYDXJGV6ZO3YHZBBEMSUG4Q,2015-09-06,South,45-54,Organic,0.0,Neutral / Nurture
C_3837939,1,9.49,5.0,1.0,2021-02-27,0.0,AHVCBFA26MVQML3Q3777WCGATSIQ,2019-08-25,West,45-54,Referral,0.0,Neutral / Nurture
C_7669949,1,9.48,5.0,1.0,2021-03-06,0.0,AGLYZN4FZXZUWA2UPAJDWIDHUXFA,2019-10-08,Central,35-44,Organic,0.0,Neutral / Nurture
C_2319927,1,9.31,2.0,-0.25,2016-11-24,0.0,AFRVV3L6CJUHLLKWA3PIG7JCYJQQ,2015-10-08,West,18-24,Social,0.0,New At-Risk Customer
C_3248344,1,9.23,5.0,1.0,2020-10-25,0.0,AHEQRHKGEACLR3RSXRQ7TUIXZGSQ,2020-01-25,East,25-34,Social,0.0,Neutral / Nurture
C_9587489,1,9.19,2.0,-0.25,2021-05-03,0.0,AE5QIQBWPOWOLRSFTK5CXI53EGEA,2019-09-04,North,18-24,Social,0.0,New At-Risk Customer
C_1234508,1,9.02,5.0,1.0,2019-12-28,0.0,AFTWZJUP2224KGWPBCBBLHS7573A,2019-11-26,East,35-44,Referral,0.0,Neutral / Nurture
C_3563738,1,8.99,2.0,-0.5,2020-01-24,0.0,AEWOCOJGLNR3RFQSR73J2KGY3ENQ,2018-09-21,East,18-24,Social,0.0,New At-Risk Customer
C_0915541,1,8.94,4.0,0.5,2020-10-23,0.0,AGOXD3ECHHH2XAFGO6TSSMRZJQVQ,2020-05-12,North,55+,Organic,0.0,Neutral / Nurture
C_7306796,1,8.84,5.0,1.0,2021-03-14,0.0,AHEVUFDDDQV4763ZYIA745KOXUUA,2020-11-01,East,35-44,Organic,0.0,Neutral / Nurture
C_1123644,1,8.76,2.0,-0.5,2021-05-18,0.0,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,2021-02-17,South,18-24,Paid Search,0.0,New At-Risk Customer
C_1164579,1,8.72,5.0,1.0,2021-08-06,0.0,AFKJQMCY3HIYNHN3FEMLQXPGIPWA,2021-05-11,South,35-44,Paid Search,0.0,Neutral / Nurture
C_6550100,1,8.69,2.0,0.25,2021-02-22,0.0,AGW47FN4SDTHI2VLAZPPRTTJHVYQ,2020-04-23,North,45-54,Paid Search,0.0,Neutral / Nurture
C_0242097,1,8.59,3.0,0.25,2021-09-27,0.0,AEYVXZF5TQB7IGLLS3HJTDWLSKJQ,2021-06-12,South,45-54,Paid Search,0.0,Neutral / Nurture
C_7449925,1,8.53,1.0,-1.0,2019-12-06,0.0,AERRX357RLQ6SAUBH6HDYNGTXZ4A,2018-01-10,East,25-34,Paid Search,0.0,New At-Risk Customer
C_1863652,2,8.33,4.5,0.75,2020-12-25,0.0,AFKNVFEXRGUGJAGMENCOWLVDYVCQ,2020-09-09,West,45-54,Referral,0.0,Neutral / Nurture
C_1955902,1,8.29,4.0,0.75,2020-12-19,0.0,AFXPXKJ5MAQPX5NIXMU5C4ISAIGA,2020-07-13,West,18-24,Paid Search,0.0,Neutral / Nurture
C_2338461,1,8.01,2.0,-0.25,2019-04-01,0.0,AHTOYKLAV35TPN7AAWFB6Q5BIMYA,2018-02-02,East,55+,Organic,0.0,New At-Risk Customer
C_8904645,1,7.98,5.0,1.0,2020-01-28,0.0,AGGMDRXIZJHBVVQFKU2LJ3LGICTA,2018-05-06,East,45-54,Social,0.0,Neutral / Nurture
C_8624513,1,7.92,5.0,1.0,2020-01-09,0.0,AHPUT3ITXCHQJO7OMF74LEMYHIVA,2018-06-15,North,35-44,Organic,0.0,Neutral / Nurture
C_1137440,1,7.7,5.0,1.0,2014-01-17,0.0,AG3JVDYPQD5TEE7WCI5OK46MSMRA,2013-07-26,South,25-34,Social,0.0,Neutral / Nurture
C_3158217,1,7.61,3.0,0.0,2017-11-27,0.0,AEEZXJJJZMYYUHBQJ3E6Y5GYLD5Q,2017-06-17,South,45-54,Organic,0.0,Neutral / Nurture
C_9490668,1,7.47,3.0,0.0,2016-11-08,0.0,AGDTHJ7R5N2HOHYK4AACLB53BULA,2016-10-01,Central,45-54,Referral,0.0,Neutral / Nurture
C_3443107,1,7.17,3.0,0.25,2021-10-15,0.0,AEYORY2AVPMCPDV57CE337YU5LXA,2021-06-04,West,25-34,Social,0.0,Neutral / Nurture
C_0383048,1,7.06,3.0,0.0,2020-11-25,0.0,AFPV346BBPR4OSAIFCN5I7T7TP5A,2018-12-31,South,35-44,Social,0.0,Neutral / Nurture
C_7085206,1,7.0,5.0,1.0,2017-03-05,0.0,AEIY2WXJWZJSCUMR7S4F3AALGPEQ,2015-08-23,Central,35-44,Referral,0.0,Neutral / Nurture
C_2944662,1,6.94,5.0,1.0,2020-02-11,0.0,AHTVQZZNC6IVALR2CU2JCAG7FZIA,2019-03-07,North,55+,Organic,0.0,Neutral / Nurture
C_9719844,1,6.9,5.0,1.0,2019-11-30,0.0,AFMKRGS25NE4HPMVPBDC6M2BKUYA,2019-07-15,West,25-34,Paid Search,0.0,Neutral / Nurture
C_9010021,1,6.88,4.0,0.5,2021-07-20,0.0,AHTMAPDOHUZ225CTU4K2E3BFBPBQ,2020-02-29,South,18-24,Email,0.0,Neutral / Nurture
C_5846434,1,6.86,4.0,0.5,2020-08-27,0.0,AGMJ3EMDVL6OWBJF7CA5RGJLXN5A,2020-06-14,West,35-44,Email,0.0,Neutral / Nurture
C_4100374,1,6.7,1.0,-1.0,2023-02-12,0.0,AFH7ZT2NJSHDKJ43IODXCE6RHWVA,2022-08-21,North,45-54,Referral,0.0,New At-Risk Customer
C_6368568,1,6.65,5.0,1.0,2022-01-22,0.0,AGO73GPAF65RB7XZGZL5L3QVY2JA,2021-03-27,South,25-34,Referral,0.0,Neutral / Nurture
C_4991375,1,6.52,5.0,1.0,2015-11-12,0.0,AGCUONI7ZAZ4SCQWIUQCV7LRU7VQ,2015-07-09,West,18-24,Referral,0.0,Neutral / Nurture
C_2555601,1,6.43,3.0,0.0,2023-02-13,0.0,AF5HMGO6S5NUN4QR3DJBP6ZVIEIA,2021-09-21,West,45-54,Paid Search,0.0,Neutral / Nurture
C_7524280,1,6.33,3.0,0.25,2021-12-12,0.0,AENWOKSUWWPH7FNTRNP6GPGTHRUA,2021-04-15,North,35-44,Social,0.0,Neutral / Nurture
C_2907499,1,6.21,3.0,0.0,2015-02-10,1.0,AGYU3KLQWZIUYKAXV7YARVZGUI2Q,2013-11-01,South,25-34,Email,100.0,Return-Risk Customer
C_1037916,1,6.19,5.0,1.0,2019-02-04,0.0,AGQCFT47KDI77JKRSOMAK34MJPAQ,2017-06-18,South,25-34,Social,0.0,Neutral / Nurture
C_4328434,1,5.95,5.0,1.0,2016-11-26,1.0,AHQKDADRWYPGGJFCUD3WI4ANDQXQ,2015-01-11,East,45-54,Social,100.0,Return-Risk Customer
C_0492196,1,5.81,5.0,1.0,2017-11-11,0.0,AGAPXZJESA3RADJKPXMASS2TT5QA,2017-07-06,West,45-54,Organic,0.0,Neutral / Nurture
C_1393367,1,5.2,3.0,0.25,2021-11-04,0.0,AGXHD5W7H56U5PYVKV677VFNYQRA,2021-01-15,North,45-54,Social,0.0,Neutral / Nurture
C_4190551,1,4.7,5.0,1.0,2020-05-26,0.0,AES57JTXM7IOKT74AXQSNL5NNMFQ,2019-12-09,North,25-34,Referral,0.0,Neutral / Nurture
C_2370130,1,4.59,5.0,1.0,2018-03-15,0.0,AFQ4A4DZ6PYJYZJXKXCNEONVD24A,2016-07-12,North,25-34,Social,0.0,Neutral / Nurture
C_9035794,1,4.57,5.0,1.0,2019-11-28,0.0,AE6ZACCQOGZIDDWM4TZPAEKUJRHA,2018-10-18,Central,25-34,Paid Search,0.0,Neutral / Nurture
C_8355308,1,3.39,5.0,1.0,2023-02-13,0.0,AHCNFZOIVLKA3FV54MREJJMSDHFA,2022-05-22,Central,18-24,Paid Search,0.0,Neutral / Nurture
C_0547869,1,3.3,5.0,1.0,2018-04-20,0.0,AE5LTGA5XU7NVIGVQKDQ6N2Z7GRQ,2018-03-01,West,18-24,Referral,0.0,Neutral / Nurture
